Engineering,AERO3261,Propulsion,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/77414,"This unit of study teaches the students the techniques used to propel aircraft. The students will learn to analyse various propulsion systems in use- propellers, gas turbines, etc. The topics covered include: Propulsion unit requirements for subsonic and supersonic flight; thrust components, efficiencies, additive drag of intakes; piston engine components and operation; propeller theory; operation, components and cycle analysis of gas turbine engines; turbojets; turbofans; turboprops; ramjets. Components: compressor, fan, burner, turbine, nozzle. Efficiency of components: Off-design considerations. Future directions: minimisation of noise and pollution; scram-jets; hybrid engines."
Engineering,AERO3360,Aerospace Structures 1,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/110891,"This unit aims to develop a student's understanding of the theoretical basis of advanced aerospace structural analysis; and introduce students to the solution of real-world aircraft structural problems. This unit of study will develop the following attributes: An understanding of the derivation of the fundamental equations of elasticity and their application in certain analytical problems; An understanding of plate theory and the ability to use this to obtain analytical solutions for plate bending and buckling problems; An understanding of energy-method to develop a deeper appreciation for the complexities of designing solution techniques for structural problems; An understanding of the basic principals behind stressed-skin aircraft construction and the practical analysis of typical aircraft components, including the limitations of such techniques. At the end of this unit students will have an understanding of: 2-D and 3-D elasticity- general equations and solution techniques; Energy methods in structural analysis, including the principles of virtual work and total potential and complimentary energies; Fundamental theory of plates, including in-plane and bending loads as well as buckling and shear instabilities; Solution techniques for plate problems, including Navier solutions for rectangular plates; Combined bending and in-plane loading problems; Energy methods for plate-bending; and Plate buckling for compression and shear loadings; Bending of beams with unsymmetrical cross-sections; Basic principles and theory of stressed-skin structural analysis; Determination of direct stresses and shear flows in arbitrary thin-walled beams under arbitrary loading conditions including: Unsymmetrical sections, Open and closed sections, Single and multi-cell closed sections, Tapered sections, Continuous and idealized sections; The analysis of common aircraft components including fuselages, wings, skin-panels, stringers, ribs, frames and cut-outs; The effects of end constraints and shear-lag on the solutions developed as well as an overall appreciation of the limitations of the solution methods presented."
Engineering,AERO3460,Aerospace Design 1,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/110928,"This unit aims to introduce students to the theory and practice of aircraft component design. In doing so it will emphasize all the considerations, trade-offs and decisions inherent in this process and thus enable students to gain an understanding of why aircraft structures are designed in the way they are with respect to aircraft operational, certification, manufacturing and cost considerations. At the end of this unit students will be able to understand the design process, especially as it applies to aircraft individual component design; Have a familiarity with some of the standard industry practices for component design; An increasing familiarity with typical aerospace analysis techniques along with the primary failure modes that need to be considered; An understanding of the importance of different failure modes for different components and how these relate to load-conditions; a familarity with the operating environment that must be considered when designing components; and understanding of some of the legal and ethical requirements of aircraft design engineers to give a basic understanding of the regulatory framework in which aircraft design is conducted."
Engineering,AERO3465,Aerospace Design 2,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/110965,"This unit aims to develop an understanding of the aerospace industry procedures for design, analysis, and testing of aircraft and aerospace vehicle components. It provides a Design-Build-Test experience by putting into practice, learning outcomes from this and other previously completed UoS, through working on a small structure which is representative of a typical light metal aircraft. Students will be introduced to typical metallic and composite materials and structures for aerospace vehicles. The unit also provides an introduction to fatigue and damaged tolerance analysis of metallic aircraft structures. Experiential learning opportunities are provided to acquire skills and knowledge in structural design, analyses, testing methods, procedures, techniques, and equipment."
Engineering,AERO3560,Flight Mechanics 1,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/111000,"This unit aims to develop an understanding of aircraft longitudinal equilibrium, static stability, dynamic stability and response. Students will develop an understanding of the importance and significance of flight stability, will gain skills in dynamic system analysis and will learn mathematical tools used for prediction of aircraft flight behaviour. Students will gain skills in problem solving in the area of flight vehicle motion, and learn the fundamentals of flight simulation."
Engineering,AERO3660,Aerospace Management [not running in 2020],https://cusp.sydney.edu.au/students/view-unit-page/uos_id/78772,"This unit aims to: develop an understanding of the principles of management as applies particularly to the engineering and industrial settings. It aims to provide knowledge of the principles and tools that can assist communication, supervision, project management, team membership, decision making and risk management."
Engineering,AERO3760,Space Engineering 2,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/111035,"This unit of study covers a range of fundamental and applied topics in space engineering systems including satellite tracking and orbit determination, satellite attitude determination, satellite positioning systems, space robotics and planetary rovers. Students will learn to recognise and appreciate the coupling between the different elements of space system design. Students will learn to use this system knowledge and basic design principles to design and test a solution to problems including space estimation and control tasks, and space systems design."
Engineering,AERO4206,Rotary Wing Aircraft,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/111265,"This unit aims to develop an understanding of the theory of flight, design and analysis of helicopters, auto-gyros and other rotary wing aircraft. Students will gain an appreciation of the extra difficulties involved when the vehicle flow is cyclic in nature. At the end of this unit students will be able to: Identify and predict the various flow states of a generic lift producing rotor; Use appropriate methods to determine the forces and torques associated with the rotor; Estimate values for typical stability derivatives for helicopters and be able to construct a simple set of stability analysis equations for the vehicle; become aware of the regulatory and liability requirements relating to all aspects of commercial helicopter operation and maintenance. Course content will include introduction to rotary wing aircraft; vertical flight performance; forward flight performance; blade motion and control; dynamics of rotors; rotor-craft stability; rotor blade design."
Engineering,AERO4260,Aerodynamics 2,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/127770,"This unit aims to introduce students to: elementary and advanced topics in Gasdynamics (High Speed Flows). Course content will include review of Equations of Gasdynamics, One-Dimensional Gas Flow, Isentropic Flows, Normal Shock, Flow in a Converging and Converging-Diverging Nozzle, Steady Two-dimensional Supersonic Flow, Shock waves (Normal and Oblique), Method of Characteristics, Two-dimensional Supersonic Aerofoils, Introduction to Three Dimensional Effects, Unsteady Flows, Moving Shocks, Shock Tube Flow and Transonic Flow and Compressible Boundary Layers, introduction to turbulent flows. At the end of this unit the student will be able to calculate a high speed flow about an aerofoil and compressible flow through a duct of varying cross-section and will have a good appreciation of Transonic and Hypersonic Flows."
Engineering,AERO4360,Aerospace Structures 2,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/127715,"This unit aims to teach fundamentals of modern numerical and analytical techniques for evaluating stresses, strains, deformations and strengths of representative aerospace structures. In particular the focus is on developing an understanding of: Fundamental concepts and formulations of the finite element methods for basic structural analysis; Elements for typical aerospace structures, such as beams/frames, plates/shells, and their applications and limitations; Finite element techniques for various types of problems pertinent to aerospace structures; and, developing hands-on experience of using selected commercial finite element analysis program. At the end of this unit of study the following will have been covered: Introduction to Finite Element Method for modern structural and stress analysis; One-dimensional rod elements; Generalization of FEM for elasticity; Two- and three-dimensional trusses; FEA for beams and frames in 2D and 3D; Two-dimensional problems using constant strain triangular elements; The two-dimensional isoparametric elements; Plates and shells elements and their applications; FEA for axisymmetric shells and pressure vessels, shells of revolution; FEA for axisymmetric solids subjected to axi-symmetric loading; FEA for structural dynamics, eigenvalue analysis, modal response, transient response; Finite element analysis for stress stiffening and buckling of beams, plates and shells; Three-dimensional problems in stress analysis; Extensions to the element library, higher order elements, special elements; Constraints; FEA modeling strategy; FEA for heat conduction; FEA for non-linear material and geometric analysis."
Engineering,AERO4460,Aerospace Design 3,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/111336,"This unit aims to develop an understanding of the application of design to the modern aerospace industry. Students will gain an overview of how to manage a design team and will also gain skills in carrying out detailed design problems. Course content will include: Design requirements; Sources of information for aircraft design; Configuration design: performance, weight and balance, propulsion; Aerodynamic design: lift, drag and control; Structural design: loads, materials; Philosophies of design and analysis; System design: requirements and specification; System design procedures; systems integration."
Engineering,AERO4560,Flight Mechanics 2,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/78194,"This unit aims to develop an understanding of the application of flight mechanics principles to modern aircraft systems. Students will gain skills in problem solving in the areas of dynamic aircraft behaviour, aircraft sensitivity to wind gusts, control systems development and aircraft handling analysis."
Engineering,AERO4701,Space Engineering 3,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/111443,"This unit aims to teach students the fundamental principles and methods of designing solutions to estimation and control problems in aerospace engineering applications. Students will apply learned techniques in estimation and control theory to solving a wide range of different problems in engineering such as satellite orbit determination, orbit transfers, satellite attitude determination, satellite positioning systems and remote sensing. Students will learn to recognise and appreciate the coupling between the different elements within an estimation and control task, from a systems-theoretic perspective. Students will learn to use this system knowledge and basic design principles to design and test a solution to a given estimation task, with a focus on aerospace applications (such as satellite remote sensing)."
Engineering,AERO5010,Optimisation Methods in Engineering,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/112838,"The unit is intended primarily to graduate students and senior undergraduate students with some background in linear algebra, and with basic knowledge of FORTRAN, C++ or Matlab. After completion of this unit, students will have a much deeper understanding of methods used in modern design optimisation for linear and non-linear problems. Such problems are becoming increasingly common and important in engineering and scientific work. The unit will explore the limitations, advantages and caveats associated with optimisation in engineering applications. Students will develop their own optimisation methods for linear, non-linear, and multi-objective computational and experimental applications."
Engineering,AERO5206,Rotary Wing Aircraft,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/289747,"This unit aims to develop an understanding of the theory of flight, design and analysis of helicopters, auto-gyros and other rotary wing aircraft. Students will gain an appreciation of the extra difficulties involved when the vehicle flow is cyclic in nature. At the end of this unit students will be able to: Identify and predict the various flow states of a generic lift producing rotor; Use appropriate methods to determine the forces and torques associated with the rotor; Estimate values for typical stability derivatives for helicopters and be able to construct a simple set of stability analysis equations for the vehicle; become aware of the regulatory and liability requirements relating to all aspects of commercial helicopter operation and maintenance. Course content will include introduction to rotary wing aircraft; vertical flight performance; forward flight performance; blade motion and control; dynamics of rotors; rotor-craft stability; rotor blade design."
Engineering,AERO5301,Applied Finite Element Analysis,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/112911,"This unit aims to teach fundamentals of modern numerical and analytical techniques for evaluating stresses, strains, deformations and strengths of representative aerospace structures. In particular the focus is on developing an understanding of: Fundamental concepts and formulations of the finite element methods for basic structural analysis; Elements for typical aerospace structures, such as beams/frames, plates/shells, and their applications and limitations; Finite element techniques for various types of problems pertinent to aerospace structures; d)and, developing hands-on experience of using selected commercial finite element analysis program."
Engineering,AERO5400,Advanced Aircraft Design Analysis,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/112948,"This unit of study aims to provide familiarity and understanding with practical aircraft design processes expected in industry, including the evaluation and case studies of existing aircraft designs. Students will gain a better understanding of relevant issues particularly related to the design of aircraft with a level of confidence to lead them to develop new designs or modifications, having a good balance between theory and real-world applications. Good familiarity with unique and stringent international aviation regulations and certification processes will be expected with respect to the design of aircraft. Topics covered by the lectures will include aircraft specifications; aircraft selection and evaluation; aircraft configuration design; design considerations for aerodynamics, structures, systems, manufacture, testing, certification, life-cycle-cost, operations; the use of computational aircraft design tools, and introduction to multidisciplinary design optimisation methods. Projects will be based on case study analyses and evaluation of aircraft types to operational specifications and requirements."
Engineering,AERO5500,Flight Mechanics Test and Evaluation Adv [not running in 2020],https://cusp.sydney.edu.au/students/view-unit-page/uos_id/112984,"This unit aims to develop an understanding of aircraft flight test, validation and verification, and the development of modern flight control, guidance, and navigation systems. Students will gain skills in analysis, problem solving and systems design in the areas of aircraft dynamic system identification and control."
Engineering,AERO5520,Aircraft Avionics and Systems [not running in 2020],https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286589,"This unit of study aims to develop a thorough qualitative understanding of modern avionics and aircraft systems. It deals with the full breadth of cockpit avionics systems and subsystems from flight instrument and display technology to flight management, flight control, navigation and sensor systems."
Engineering,AERO5660,Safety Systems Management,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/174391,Objective : To develop an understanding and application of principles of safety systems management and risk management when considering engineering systems.
Engineering,AERO5700,Space Engineering (Advanced),https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286592,This postgraduate unit allows students to complete additional project work with the school's research teams as part of their studies.
Engineering,AERO5750,Unmanned Air Vehicle Systems,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/113021,"Objectives/Expected Outcomes: To develop specialist knowledge and understanding of Unmanned Air Vehicle (UAV) systems. To be able to assess, evaluate and perform preliminary design analysis on complete UAV systems."
Engineering,AERO5760,Spacecraft and Satellite Design,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/275632,"This unit aims to provide students with a learning environment that promotes systems thinking and allows students to develop skills in systems analysis and design. In particular the UoS will focus on Aerospace systems, and students will develop both theoretical and practical skills in the area of systems engineering for this discipline. The primary objective is to develop fundamental systems engineering and systems thinking skills. At the end of this unit students will be able to: define the requirements process and be able to apply it to aerospace systems design.; conduct requirements analysis for an aerospace system and to drill down through requirements breakdown and the use of the V-diagram in this analysis; conduct functional and technical analysis and determine design drivers in a system; manage the use of a log book and its application in engineering design; develop technical skills in the design and development of satellite subsystems; conduct appropriate interaction processes between team members for the successful achievement of goals. Course content will include fundamentals of systems engineering; satellite subsystems; systems design."
Engineering,AERO8200,Advanced Aerodynamics,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/112875,"To develop a specialist knowledge in the fields of computational, non-linear and unsteady aerodynamics. The develop familiarity with the techniques for predicting airflow/structure interactions for aerospace vehicles. Syllabus Summary: Advanced two and three dimensional panel method techniques; calculation of oscillatory flow results; prediction of aerodynamic derivatives. Pressure distributions for complete aircraft configuration. Unsteady subsonic flow analysis of aircraft; calculation of structural modes. Structural response to gusts; aeroelasticity; flutter and divergence. Solution of aerospace flow problems using finite element methods. Unsteady supersonic one-dimensional flow. Hypersonic flow; real gas effects. Introduction to the use of CFD for transonic flow."
Engineering,AFNR5512,Water Management and Variable Climate,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/288388,This unit builds on knowledge gained in undergraduate science units to develop an understanding of how climate variability affects water resources. Particular focus will be on the effect of climate variability and drought and how this affects plant production and water storage. At the completion of this unit student would be able to: Quantify drought and understand the different dimensions of drought; understand how climate variability impacts plant production and what stages; understand the memory of drought and the impact on resilience; understand how climate change can impact water availability in the future. Open source software packages such as R will be used for most analysis.
Engineering,AMME1362,Materials 1,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/287911,"AMME1362/9302 is an introductory course in engineering materials. The unit aims to develop students' understanding of the structures, mechanical properties and manufacture of a range of engineering materials as well as how the mechanical properties relate to microstructure and forming and treatment methods. The unit has no prerequisite subject and is therefore intended for those with little or no previous background in engineering materials. However the unit does require students to take a significant degree of independent responsibility for developing their own background knowledge of materials and their properties. The electrical, magnetic, thermal and optical properties of materials are a critical need-to-know area where students are expected to do most of their learning by independent study."
Engineering,AMME1960,Biomedical Engineering 1A,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/288614,Biomedical Engineering 1A introduces students to the biomedical engineering discipline of study and profession.
Engineering,AMME1961,Biomedical Engineering 1B,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/288615,"This biomedical engineering core junior unit of study provides an introduction to various aspects of biomedical engineering, and the rapidly growing fields of bioengineering and regenerative medicine. Biomedical engineering is an interdisciplinary field of science that is characterised by the application of engineering principles to the fields of biology and medicine. Concepts and methodologies in bioengineering extend throughout the medical and biological sciences. This course introduces wide range of basic concepts from tissue and organ structure to cell biology (cellular level), and to molecular biology (molecule level). On the base of the understanding of how engineering concepts can apply to biological systems, the emerging approaches for improving biological processes and health care, including bioreactors, gene therapy, bioethics, bioimage analysis and stem cell technology are also introduced; thus integrating biomedical engineering principles, biology and medicine."
Engineering,AMME2000,Engineering Analysis,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/287872,"This course is designed to provide students with the necessary tools for mathematically modelling and solving problems in engineering. Engineering methods will be considered for a range of canonical problems including; Conduction heat transfer in one and two dimensions, vibration, stress and deflection analysis, convection and stability problems. The focus will be on real problems, deriving analytical solutions via separation of variables; Fourier series and Fourier transforms; Laplace transforms; scaling and solving numerically using finite differences, finite element and finite volume approaches."
Engineering,AMME2200,Introductory Thermofluids,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/85728,"Thermofluids is made up of the components Fluid Mechanics, Heat Transfer and Thermodynamics and it reaches into all areas of Engineering including issues of human comfort, power generation and environment. A broad range of essential topics is covered in this unit, suitable for students who have not already completed similar component units. The emphasis is on analysis and problem solving (detailed calculations) by application of the relevant basic principles to typical engineering problems."
Engineering,AMME2261,Fluid Mechanics 1,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/287913,"This unit covers the fundamentals of fluid statics and fluid dynamics. At the end of this unit students will have: an understanding of the basic equations governing the statics and dynamics of fluids; the ability to analyze and determine the forces applied by a static fluid; the ability to analyse fluids in motion. The course will cover both inviscid and viscous fluid flow. The course will introduce the relevant parameters for fluid flow in internal engineering systems such as pipes and pumps and external systems such as flow over wings and airfoils. Course content will cover the basic concepts such as viscosity, density, continuum, pressure, force, buoyancy and acceleration; and more detailed methods including continuity, conservation of momentum, streamlines and potential flow theory, Bernoulli equation, Euler equation, Navier-Stokes equation. Experiments will introduce flow measuring devices and flow observation."
Engineering,AMME2262,Thermal Engineering 1,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/287914,"This unit aims to teach the basic laws of thermodynamics and heat transfer. At the end of this unit students will have: an understanding of the basic laws of thermodynamics and heat transfer; The ability to analyze the thermodynamics of a simple open or closed engineering system. The basic knowledge to analyse and design 1D thermal circuits. Course content will include concepts of heat and work, properties of substances, first law of thermodynamics, control mass and control volume analysis, thermal efficiency, entropy, second law of thermodynamics, reversible and irreversible processes, isentropic efficiency, power and refrigeration cycles, heat transfer by conduction, convection and radiation, 1D thermal circuits and transient heat transfer."
Engineering,AMME2301,Mechanics of Solids 1,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/110820,"This course introduces the theory and applications of engineering mechanics. The aim is to enable students to acquire fundamental concepts and techniques applied by engineers in the design of structural components used in structures and machines. Course contents include: equilibrium of deformable structures; basic concept of deformation compatibility; stress and strain in bars, beams and their structures subjected to tension, compression, bending, torsion and combined loading; statically determinate and indeterminate structures; energy methods for bar and beam structures; simple buckling; simple two-dimensional stress and Mohr's circle; problem-based applications in aerospace, mechanical and biomedical engineering."
Engineering,AMME2500,Engineering Dynamics,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/110856,"This unit of study will focus on the principles governing the state of motion or rest of bodies under the influence of applied force and torque, according to classical mechanics. The course aims to teach students the fundamental principles of the kinematics and kinetics of systems of particles, rigid bodies, planar mechanisms and three-dimensional mechanisms, covering topics including kinematics in various coordinate systems, Newton's laws of motion, work and energy principles, impulse and momentum (linear and angular), gyroscopic motion and vibration. Students will develop skills in analysing and modelling dynamical systems, using both analytical methods and computer-based solutions using MATLAB. Students will develop skills in approximating the dynamic behaviour of real systems in engineering applications and an appreciation and understanding of the effect of approximations in the development and design of systems in real-world engineering tasks."
Engineering,AMME2700,Instrumentation,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286278,"This unit aims to develop in students an understanding of the engineering measurements and instrumentation systems. The students will acquire an ability to make accurate and meaningful measurements. It will cover the general areas of electrical circuits and mechanical/electronic instrumentation for strain, force, pressure, moment, torque, displacement, velocity, acceleration, temperature and so on."
Engineering,AMME2960,Biomedical Engineering 2,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/288616,"AMME2960 Biomedical Engineering 2 is the third of the four Biomedical Engineering foundational units. The first (AMME1960 Biomedical Engineering 1A) introduces students to the discipline of biomedical engineering, covering the key concepts of biomedical technology, design, biomechanics, and the important systems of the human body from a biomedical engineering perspective. The second (AMME1961 Biomedical Engineering 1B) is an introduction to Biotechnology. The fourth (MECH2901 Anatomy and Physiology for Engineers) provides a hands-on anatomy and physiology study of the key systems of the human body from a biomedical engineering perspective and includes cadaver laboratories. This unit (AMME2960 Biomedical Engineering 2) is designed to provide students with the necessary tools for mathematically modelling and solving problems in engineering. Engineering methods will be considered for a range of canonical problems, including conduction heat transfer in one and two dimensions, vibration, stress and deflection analysis, convection and stability problems. The mathematical tools covered in the lectures include: deriving analytical solutions via separation of variables, Fourier series and Fourier transforms, Laplace transforms, scaling and solving numerically using finite differences, finite element and finite volume approaches. There is a strong emphasis in both the lectures and tutorials on applying these mathematical methods to real biomedical engineering problems involving electrical, mechanical, thermal and chemical mechanisms in the human body. Specific examples include heat regulation, vibrations in biological systems, and the analysis of physiological signals such as ECG and EEG."
Engineering,AMME3060,Engineering Methods,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/287918,"This course will address the use of state of the art engineering software packages for the solution of advanced problems in engineering. We will cover the solution of partial differential equations in heat transfer; fluids, both inviscid and viscous, and solids, including plates, shells and membranes. While some analytical methods will be considered, the primary focus of the course will be on the use of numerical solution methods, including finite element, finite difference and finite volume. Commercial engineering packages will be introduced with particular attention given to the development of standards for the accuracy and representation of data."
Engineering,AMME3500,System Dynamics and Control,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/102881,"This unit of study aims to allow students to develop an understanding of methods for modeling and controlling linear, time-invariant systems. Techniques examined will include the use of differential equations and frequency domain approaches to modeling of systems. This will allow students to examine the response of a system to changing inputs and to examine the influence of external stimuli such as disturbances on system behaviour. Students will also gain an understanding of how the responses of these mechanical systems can be altered to meet desired specifications and why this is important in many engineering problem domains. The study of control systems engineering is of fundamental importance to most engineering disciplines, including Mechanical, Mechatronic, Biomedical, and Aerospace Engineering. Control systems are found in a broad range of applications within these disciplines, from aircraft and spacecraft to robots, automobiles, manufacturing processes, and medical diagnostic systems. The concepts taught in this course introduce students to the mathematical foundations behind the modelling and control of linear, time-invariant dynamic systems. In particular, topics addressed in this course will include: 1. Techniques for modelling mechanical systems and understanding their response to control inputs and disturbances. This will include the derivation of differential equations and use of frequency domain (Laplace transform) methods for their solution and analysis. 2. Representation of systems in a feedback control system as well as techniques for determining what desired system performance specifications are achievable, practical and important when the system is under control 3. Techniques including Root Locus, Bode Plots, and State Space for analysis and design of feedback control systems. 4. Case studies inspired by real-world problems in control engineering."
Engineering,AMME3660,Biomanufacturing,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/289920,"The unit aims to teach the fundamentals of biomedical manufacturing processes, including traditional and advanced manufacturing technologies."
